-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2023 in LST
Location: latitude  24.8607   longitude 67.0099 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,RH2M,WS2M,T2M,PS,PRECTOTCORR
2022,1,8,57.82,2.53,17.02,100.95,0.09
2022,1,9,54.03,1.87,16.81,101.06,0.0
2022,1,10,56.49,1.4,16.5,101.2,0.0
2022,1,11,51.84,1.58,17.0,101.3,0.0
2022,1,12,59.78,1.54,17.0,101.18,0.0
2022,1,13,62.31,1.36,17.75,101.07,0.0
2022,1,14,51.07,2.01,18.24,101.13,0.0
2022,1,15,52.24,3.32,17.67,101.21,0.0
2022,1,16,52.65,3.58,18.25,101.2,0.0
2022,1,17,51.13,2.51,19.68,101.29,0.0
2022,1,18,55.05,1.88,20.13,101.2,0.0
2022,1,19,75.45,3.41,20.62,100.93,0.0
2022,1,20,79.44,3.96,22.12,100.55,0.0
2022,1,21,75.42,6.51,22.06,100.27,0.09
2022,1,22,41.6,6.41,16.11,100.41,0.0
2022,1,23,47.74,2.62,14.81,100.65,0.0
2022,1,24,41.66,1.91,16.6,100.79,0.0
2022,1,25,50.35,1.76,17.02,100.93,0.0
2022,1,26,53.51,2.12,17.48,100.94,0.0
2022,1,27,48.32,1.59,18.1,101.07,0.0
2022,1,28,64.38,2.13,18.1,101.11,0.0
2022,1,29,77.01,3.27,19.36,101.01,0.0
2022,1,30,84.1,3.4,20.7,100.77,0.0
2022,1,31,74.72,3.35,21.34,100.57,0.0
2022,2,1,61.54,2.32,21.29,100.6,0.0
2022,2,2,67.58,4.57,21.26,100.53,0.0
2022,2,3,49.3,3.83,19.53,100.54,0.0
2022,2,4,43.36,2.58,19.1,100.43,0.0
2022,2,5,65.96,2.27,19.67,100.48,0.0
2022,2,6,76.88,3.37,20.41,100.73,0.01
2022,2,7,80.41,2.85,21.33,100.82,0.33
2022,2,8,74.96,2.93,21.04,100.76,0.35
2022,2,9,61.91,1.9,21.06,100.9,0.0
2022,2,10,56.25,1.84,20.69,101.16,0.0
2022,2,11,49.99,2.06,20.24,101.06,0.0
2022,2,12,59.15,2.86,19.82,100.86,0.0
2022,2,13,73.96,3.07,19.62,100.57,0.0
2022,2,14,67.68,1.76,20.66,100.54,0.0
2022,2,15,60.95,2.1,21.83,100.61,0.0
2022,2,16,56.41,2.53,22.25,100.46,0.0
2022,2,17,58.29,2.81,21.86,100.39,0.0
2022,2,18,65.42,2.8,21.83,100.56,0.0
2022,2,19,61.92,2.29,22.27,100.86,0.0
2022,2,20,60.1,3.14,23.0,100.68,0.0
2022,2,21,67.84,4.89,23.02,100.34,0.0
2022,2,22,78.68,5.0,22.84,100.33,0.0
2022,2,23,62.83,2.37,22.91,100.69,0.0
2022,2,24,65.22,2.54,23.03,100.9,0.0
2022,2,25,72.75,3.46,22.45,100.78,0.0
2022,2,26,57.82,1.74,23.85,100.8,0.0
2022,2,27,43.04,3.23,23.44,101.08,0.0
2022,2,28,46.22,2.9,23.79,101.01,0.0
2022,3,1,66.55,3.08,23.43,100.91,0.01
2022,3,2,67.71,2.86,23.75,100.89,0.08
2022,3,3,56.19,2.53,23.62,101.03,0.0
2022,3,4,63.16,1.88,24.35,100.99,0.0
2022,3,5,53.68,2.29,24.46,100.88,0.0
2022,3,6,64.8,3.6,22.72,100.64,0.0
2022,3,7,73.89,3.1,23.92,100.67,0.0
2022,3,8,56.04,2.47,25.75,100.69,0.0
2022,3,9,53.1,2.55,25.51,100.71,0.0
2022,3,10,66.96,2.56,25.63,100.67,0.0
2022,3,11,58.22,2.25,26.8,100.68,0.0
2022,3,12,60.11,2.67,26.43,100.57,0.0
2022,3,13,69.76,3.02,26.28,100.59,0.0
2022,3,14,72.78,3.67,25.86,100.6,0.0
2022,3,15,75.95,3.74,25.85,100.45,0.0
2022,3,16,77.81,3.43,25.79,100.31,0.0
2022,3,17,74.72,3.93,25.84,100.25,0.0
2022,3,18,78.18,4.12,26.16,100.11,0.0
2022,3,19,69.41,4.68,26.73,99.89,0.0
2022,3,20,66.58,4.47,25.45,100.05,0.0
2022,3,21,75.77,3.41,24.5,100.37,0.0
2022,3,22,75.34,4.02,23.57,100.44,0.0
2022,3,23,75.96,4.56,24.74,100.29,0.0
2022,3,24,74.32,3.87,25.77,100.09,0.0
2022,3,25,66.2,2.02,27.07,100.19,0.0
2022,3,26,64.48,2.46,26.96,100.43,0.0
2022,3,27,66.17,3.75,27.21,100.42,0.0
2022,3,28,77.39,4.09,26.44,100.28,0.0
2022,3,29,73.26,4.17,26.46,100.08,0.0
2022,3,30,60.99,2.09,27.19,100.08,0.0
2022,3,31,49.25,2.2,27.85,100.19,0.0
2022,4,1,49.88,2.24,27.97,100.26,0.0
2022,4,2,65.63,2.84,27.32,100.3,0.0
2022,4,3,71.42,2.68,26.98,100.32,0.0
2022,4,4,74.95,3.08,26.75,100.38,0.0
2022,4,5,72.92,4.18,27.55,100.53,0.0
2022,4,6,67.16,4.63,28.55,100.56,0.0
2022,4,7,65.43,5.16,28.99,100.46,0.0
2022,4,8,67.17,5.28,28.65,100.19,0.0
2022,4,9,74.43,3.76,27.86,100.0,0.0
2022,4,10,72.81,3.81,28.17,99.97,0.0
2022,4,11,80.94,3.59,27.41,99.93,0.0
2022,4,12,78.86,4.51,27.16,99.77,0.0
2022,4,13,79.18,4.04,27.28,99.81,0.0
2022,4,14,75.51,4.37,27.98,99.85,0.0
2022,4,15,72.04,4.85,28.62,99.82,0.0
2022,4,16,79.47,4.76,28.49,99.71,0.05
2022,4,17,80.5,4.53,28.26,99.78,0.09
2022,4,18,80.78,3.73,27.99,100.12,0.13
2022,4,19,79.59,3.17,27.96,100.42,0.13
2022,4,20,75.14,3.67,28.13,100.29,0.08
2022,4,21,68.65,4.17,29.05,100.14,0.01
2022,4,22,69.35,4.71,28.62,100.16,0.0
2022,4,23,72.4,3.73,28.59,100.26,0.0
2022,4,24,71.26,4.44,28.62,100.23,0.0
2022,4,25,74.48,4.9,28.52,100.07,0.0
2022,4,26,75.69,5.03,29.57,99.97,0.0
2022,4,27,75.41,4.42,29.51,100.04,0.0
2022,4,28,77.31,3.62,29.61,99.99,0.0
2022,4,29,75.43,4.99,29.99,99.9,0.0
2022,4,30,66.31,5.73,30.98,99.62,0.0
2022,5,1,75.78,5.13,29.91,99.5,0.0
2022,5,2,71.82,5.98,29.36,99.58,0.0
2022,5,3,78.62,5.59,29.2,99.6,0.0
2022,5,4,76.47,3.94,28.51,99.92,0.0
2022,5,5,76.0,3.23,28.18,100.08,0.0
2022,5,6,72.71,3.96,28.45,100.08,0.0
2022,5,7,79.71,4.63,28.14,100.09,0.0
2022,5,8,78.7,4.75,28.52,99.91,0.0
2022,5,9,77.88,4.03,29.13,99.68,0.0
2022,5,10,75.91,3.17,30.3,99.61,0.0
2022,5,11,72.67,3.93,30.48,99.63,0.0
2022,5,12,71.65,4.5,30.63,99.5,0.0
2022,5,13,63.25,6.3,31.3,99.33,0.0
2022,5,14,69.53,5.65,30.71,99.4,0.0
2022,5,15,74.25,6.52,29.81,99.6,0.0
2022,5,16,63.25,6.38,30.78,99.51,0.0
2022,5,17,65.58,5.71,30.41,99.36,0.0
2022,5,18,74.67,4.74,29.86,99.56,0.0
2022,5,19,79.18,4.44,29.37,99.73,0.0
2022,5,20,79.68,6.01,29.06,99.62,0.0
2022,5,21,79.12,6.72,29.27,99.47,0.0
2022,5,22,79.81,7.01,29.39,99.19,0.0
2022,5,23,64.29,6.66,31.16,99.08,0.0
2022,5,24,73.8,5.42,29.8,99.55,0.0
2022,5,25,76.5,4.71,29.42,99.93,0.0
2022,5,26,77.55,5.81,29.29,99.73,0.0
2022,5,27,80.94,6.81,29.12,99.51,0.0
2022,5,28,80.44,7.45,29.3,99.47,0.0
2022,5,29,78.31,6.94,29.41,99.57,0.0
2022,5,30,79.92,6.59,29.31,99.63,0.0
2022,5,31,80.36,6.52,28.93,99.69,0.0
2022,6,1,77.27,7.06,29.45,99.67,0.0
2022,6,2,72.65,6.88,29.72,99.72,0.0
2022,6,3,73.4,6.86,29.28,99.63,0.0
2022,6,4,77.65,6.58,28.73,99.56,0.0
2022,6,5,80.54,5.49,28.7,99.57,0.0
2022,6,6,78.88,6.21,28.77,99.63,0.0
2022,6,7,77.85,6.59,28.59,99.68,0.0
2022,6,8,78.19,7.11,28.42,99.65,0.0
2022,6,9,80.15,7.1,28.7,99.44,0.0
2022,6,10,77.99,5.52,29.16,99.49,0.03
2022,6,11,76.36,5.24,29.38,99.54,0.03
2022,6,12,74.76,4.4,29.72,99.55,0.02
2022,6,13,76.93,3.62,29.78,99.72,0.01
2022,6,14,73.42,4.19,30.29,99.72,0.01
2022,6,15,74.88,5.87,30.19,99.57,0.02
2022,6,16,74.41,6.62,30.23,99.42,0.01
2022,6,17,74.83,5.83,30.5,99.35,0.01
2022,6,18,77.1,5.43,30.27,99.37,0.01
2022,6,19,75.85,5.67,30.13,99.44,0.01
2022,6,20,78.14,7.28,29.47,99.27,1.73
2022,6,21,74.15,6.92,29.92,98.98,1.43
2022,6,22,75.78,3.77,29.82,99.52,8.59
2022,6,23,71.3,2.28,30.56,99.87,7.43
2022,6,24,79.98,5.06,29.73,99.66,2.41
2022,6,25,78.93,5.93,29.59,99.34,0.1
2022,6,26,76.65,4.84,30.6,99.28,0.0
2022,6,27,78.07,4.46,30.55,99.37,0.0
2022,6,28,76.77,4.3,30.57,99.37,0.0
2022,6,29,76.47,5.6,30.38,99.18,0.0
2022,6,30,76.98,6.18,30.9,99.08,0.12
2022,7,1,78.1,5.83,30.65,99.14,0.46
2022,7,2,77.97,4.57,30.42,99.01,2.5
2022,7,3,75.27,3.41,30.61,99.03,0.24
2022,7,4,79.94,2.11,30.18,99.04,3.37
2022,7,5,76.56,2.26,30.85,99.0,3.18
2022,7,6,83.81,2.04,29.62,99.1,29.46
2022,7,7,80.64,4.66,30.35,99.37,17.87
2022,7,8,85.47,5.71,28.97,99.32,19.87
2022,7,9,84.02,5.21,29.22,99.14,49.37
2022,7,10,85.21,4.52,29.03,99.25,31.06
2022,7,11,86.64,4.6,28.92,99.42,19.75
2022,7,12,84.23,3.79,29.47,99.38,11.67
2022,7,13,85.02,2.25,29.69,99.04,6.75
2022,7,14,81.69,1.18,30.6,98.94,5.71
2022,7,15,81.02,4.12,30.1,99.06,8.56
2022,7,16,85.0,5.91,29.3,98.95,12.45
2022,7,17,80.27,6.59,30.66,98.98,16.53
2022,7,18,83.34,4.64,29.3,99.4,7.39
2022,7,19,82.58,3.9,29.43,99.48,1.72
2022,7,20,84.01,5.9,29.56,99.45,2.84
2022,7,21,85.82,6.2,29.04,99.41,3.02
2022,7,22,85.74,4.94,29.3,99.54,6.46
2022,7,23,87.91,4.54,28.72,99.47,4.95
2022,7,24,91.09,6.18,27.77,99.12,91.93
2022,7,25,88.29,7.47,27.99,99.17,21.13
2022,7,26,84.44,4.04,28.14,99.74,9.55
2022,7,27,84.06,4.19,28.24,99.85,1.43
2022,7,28,85.63,5.0,28.0,99.94,2.67
2022,7,29,83.29,5.48,28.23,99.9,1.18
2022,7,30,84.1,6.12,27.88,99.73,2.37
2022,7,31,87.5,6.31,27.81,99.47,4.98
2022,8,1,87.22,5.85,28.32,99.49,1.66
2022,8,2,84.25,4.82,28.34,99.49,0.36
2022,8,3,85.02,3.52,28.4,99.52,0.08
2022,8,4,87.12,2.86,28.07,99.54,0.16
2022,8,5,87.24,3.22,28.38,99.4,1.01
2022,8,6,87.68,2.89,28.2,99.29,3.36
2022,8,7,86.75,3.38,28.69,99.21,5.48
2022,8,8,88.97,2.77,28.89,99.14,3.69
2022,8,9,89.17,2.74,29.02,99.04,2.85
2022,8,10,88.28,1.31,29.58,98.94,36.41
2022,8,11,89.95,2.37,29.41,98.83,29.29
2022,8,12,88.53,4.24,29.17,98.83,12.88
2022,8,13,85.99,3.77,27.85,99.1,11.93
2022,8,14,83.73,2.2,28.69,99.1,6.31
2022,8,15,88.93,3.61,28.59,99.32,4.5
2022,8,16,90.76,2.78,28.23,99.39,9.28
2022,8,17,90.17,5.21,27.6,99.36,38.99
2022,8,18,90.49,5.27,27.36,99.29,24.36
2022,8,19,90.55,4.54,27.53,99.42,12.28
2022,8,20,87.74,4.62,27.65,99.47,3.77
2022,8,21,85.9,4.27,27.89,99.49,3.66
2022,8,22,84.66,3.58,27.74,99.48,2.02
2022,8,23,85.91,3.22,28.0,99.46,0.97
2022,8,24,90.24,5.11,27.41,99.49,41.34
2022,8,25,87.32,4.54,27.32,99.56,13.82
2022,8,26,82.77,3.69,27.13,99.77,1.68
2022,8,27,83.28,4.34,26.96,99.83,0.43
2022,8,28,84.11,4.38,27.15,99.8,0.23
2022,8,29,84.03,3.53,27.4,99.98,0.55
2022,8,30,85.21,2.69,27.24,100.18,4.41
2022,8,31,86.05,3.44,27.31,100.07,5.9
2022,9,1,85.44,4.2,27.53,100.0,2.66
2022,9,2,83.7,3.38,27.79,100.09,0.92
2022,9,3,83.67,4.47,27.61,99.99,0.4
2022,9,4,85.46,6.53,27.27,99.78,0.0
2022,9,5,83.25,5.14,27.11,99.82,0.0
2022,9,6,81.77,3.04,27.1,99.98,0.0
2022,9,7,80.41,2.32,27.3,100.13,0.0
2022,9,8,81.09,2.08,27.82,100.17,0.0
2022,9,9,81.25,2.73,28.96,100.0,0.33
2022,9,10,85.41,2.73,28.62,99.89,0.7
2022,9,11,88.79,3.57,28.11,99.69,0.69
2022,9,12,87.79,2.27,28.04,99.58,14.54
2022,9,13,84.72,2.58,28.52,99.69,10.0
2022,9,14,84.73,3.04,28.69,99.74,3.33
2022,9,15,88.24,5.11,27.9,99.77,0.24
2022,9,16,85.85,5.98,27.18,99.6,0.26
2022,9,17,83.83,4.04,27.43,99.63,0.29
2022,9,18,81.84,2.48,27.81,100.0,0.02
2022,9,19,80.83,2.98,27.49,100.11,0.0
2022,9,20,82.73,3.98,27.09,100.07,0.0
2022,9,21,82.43,4.03,27.27,100.08,0.0
2022,9,22,83.2,4.1,27.23,100.07,0.0
2022,9,23,84.36,4.84,26.97,99.97,0.0
2022,9,24,84.71,4.62,26.78,99.85,0.0
2022,9,25,84.82,4.03,26.95,99.87,0.0
2022,9,26,81.48,3.04,26.84,100.26,0.0
2022,9,27,81.42,2.95,26.77,100.21,0.0
2022,9,28,82.7,3.4,26.93,100.12,0.0
2022,9,29,79.48,3.21,27.29,100.1,0.0
2022,9,30,78.66,3.3,26.82,100.19,0.0
2022,10,1,81.22,4.06,26.62,100.14,0.0
2022,10,2,81.35,3.79,26.71,100.1,0.0
2022,10,3,80.33,2.82,27.06,100.25,0.0
2022,10,4,82.06,2.74,27.34,100.36,0.0
2022,10,5,82.73,2.52,27.35,100.28,0.0
2022,10,6,79.92,2.3,26.89,100.14,0.0
2022,10,7,77.81,2.26,27.24,100.1,0.0
2022,10,8,64.24,1.94,28.73,100.11,0.0
2022,10,9,62.83,1.79,28.01,100.25,0.0
2022,10,10,72.38,1.87,26.88,100.38,0.0
2022,10,11,65.62,2.03,26.06,100.29,0.0
2022,10,12,71.29,2.06,25.86,100.39,0.0
2022,10,13,66.68,1.89,25.56,100.56,0.0
2022,10,14,72.67,2.33,25.41,100.6,0.0
2022,10,15,71.62,2.51,25.46,100.54,0.0
2022,10,16,72.68,2.11,26.04,100.62,0.0
2022,10,17,72.28,2.3,26.08,100.67,0.0
2022,10,18,78.39,3.16,26.06,100.53,0.0
2022,10,19,79.37,2.66,26.03,100.44,0.0
2022,10,20,80.58,2.6,26.27,100.49,0.0
2022,10,21,69.62,1.44,27.25,100.82,0.0
2022,10,22,56.06,1.26,27.83,100.97,0.0
2022,10,23,60.26,1.64,27.01,100.87,0.0
2022,10,24,75.24,2.75,26.28,100.59,0.0
2022,10,25,81.15,3.96,26.24,100.46,0.0
2022,10,26,81.38,2.64,26.81,100.6,0.0
2022,10,27,79.22,2.1,26.9,100.66,0.0
2022,10,28,75.37,1.89,26.68,100.73,0.0
2022,10,29,73.5,2.32,26.21,100.78,0.0
2022,10,30,70.96,2.68,26.14,100.8,0.0
2022,10,31,74.85,2.73,26.05,100.78,0.0
2022,11,1,79.68,2.81,26.47,100.8,0.0
2022,11,2,79.88,2.4,26.3,100.74,0.0
2022,11,3,79.41,3.09,26.03,100.65,0.0
2022,11,4,74.22,3.36,26.32,100.72,0.0
2022,11,5,73.13,3.3,25.94,100.84,0.0
2022,11,6,75.35,2.83,26.02,100.86,0.0
2022,11,7,76.39,2.07,24.77,100.83,1.94
2022,11,8,70.53,1.56,24.73,100.87,1.11
2022,11,9,68.2,1.64,25.25,100.9,0.0
2022,11,10,74.45,2.12,25.73,101.0,0.18
2022,11,11,66.63,1.46,26.47,101.05,0.46
2022,11,12,66.44,1.7,25.83,101.02,0.0
2022,11,13,78.68,2.36,25.52,100.78,0.0
2022,11,14,77.37,1.99,26.47,100.71,0.0
2022,11,15,56.57,2.74,24.94,100.9,0.0
2022,11,16,64.25,1.9,24.38,100.92,0.0
2022,11,17,72.83,2.35,24.82,100.87,0.0
2022,11,18,69.13,1.73,24.98,100.82,0.0
2022,11,19,64.59,1.34,25.2,100.83,0.0
2022,11,20,67.86,1.2,25.21,100.81,0.0
2022,11,21,63.38,2.15,24.79,100.82,0.0
2022,11,22,54.01,1.86,25.13,100.79,0.0
2022,11,23,51.51,1.7,24.15,100.88,0.0
2022,11,24,58.59,2.06,23.59,100.8,0.0
2022,11,25,64.48,1.76,24.03,100.86,0.0
2022,11,26,62.98,1.93,23.48,100.78,0.0
2022,11,27,59.76,1.33,23.35,100.44,0.0
2022,11,28,46.94,1.32,23.74,100.57,0.0
2022,11,29,48.2,1.68,22.89,100.82,0.0
2022,11,30,47.04,2.18,22.68,100.89,0.0
2022,12,1,40.95,1.74,22.73,100.8,0.0
2022,12,2,54.75,1.74,22.3,100.68,0.0
2022,12,3,57.41,1.77,22.09,100.73,0.0
2022,12,4,47.46,1.72,22.18,100.9,0.0
2022,12,5,65.87,1.65,22.63,101.01,0.0
2022,12,6,59.46,1.34,22.68,101.01,0.0
2022,12,7,54.97,1.8,22.91,100.95,0.0
2022,12,8,68.93,1.79,23.36,100.86,0.0
2022,12,9,60.18,1.51,23.15,100.71,0.0
2022,12,10,51.77,3.41,22.01,100.76,0.0
2022,12,11,50.09,3.7,21.91,100.83,0.0
2022,12,12,51.1,2.67,22.36,100.84,0.0
2022,12,13,52.9,4.0,21.87,100.99,0.0
2022,12,14,50.21,2.96,21.73,101.01,0.0
2022,12,15,48.74,1.62,21.96,100.86,0.0
2022,12,16,56.29,1.9,21.74,100.74,0.0
2022,12,17,47.88,1.83,22.4,100.81,0.0
2022,12,18,49.63,2.1,23.57,100.86,0.0
2022,12,19,43.25,1.83,22.61,100.73,0.0
2022,12,20,44.0,2.11,21.39,100.71,0.0
2022,12,21,45.6,1.71,20.01,100.81,0.0
2022,12,22,40.1,2.16,20.32,100.84,0.0
2022,12,23,45.23,1.92,19.69,100.78,0.0
2022,12,24,43.63,2.37,19.3,100.95,0.0
2022,12,25,36.7,1.69,19.95,101.0,0.0
2022,12,26,39.61,1.8,20.09,101.1,0.0
2022,12,27,36.25,2.75,20.14,101.22,0.0
2022,12,28,43.43,2.1,21.52,101.14,0.0
2022,12,29,69.7,3.97,22.54,101.11,0.08
2022,12,30,42.64,2.3,19.68,101.42,0.0
2022,12,31,47.23,2.24,19.4,101.51,0.0
2023,1,1,59.11,1.79,20.75,101.31,0.0
2023,1,2,48.15,2.27,20.75,101.29,0.0
2023,1,3,32.87,2.78,18.88,101.46,0.0
2023,1,4,37.09,4.3,18.07,101.49,0.0
2023,1,5,39.78,4.3,17.27,101.52,0.0
2023,1,6,38.17,4.52,17.71,101.48,0.0
2023,1,7,35.11,3.03,19.24,101.35,0.0
2023,1,8,35.05,2.3,20.3,101.22,0.0
2023,1,9,61.61,1.77,21.76,101.29,0.0
2023,1,10,67.63,1.96,21.31,101.22,0.0
2023,1,11,72.7,3.76,22.1,100.83,0.02
2023,1,12,35.54,4.66,18.61,100.73,0.0
2023,1,13,30.15,2.53,16.41,100.97,0.0
2023,1,14,26.72,2.11,16.79,101.24,0.0
2023,1,15,38.67,1.69,16.47,101.08,0.0
2023,1,16,37.67,2.08,17.63,100.98,0.0
2023,1,17,26.95,1.62,18.83,101.07,0.0
2023,1,18,31.08,1.87,19.63,101.04,0.0
2023,1,19,33.73,3.57,19.48,100.98,0.02
2023,1,20,56.11,3.2,17.93,101.03,0.0
2023,1,21,50.27,2.22,17.92,101.13,0.0
2023,1,22,42.36,1.58,17.41,101.13,0.0
2023,1,23,35.18,2.07,17.03,101.13,0.0
2023,1,24,37.06,2.29,16.15,101.07,0.0
2023,1,25,31.67,2.03,15.58,101.15,0.0
2023,1,26,28.69,3.5,16.55,101.32,0.0
2023,1,27,29.82,4.07,17.39,101.25,0.0
2023,1,28,27.79,2.3,18.08,100.9,0.0
2023,1,29,43.59,2.76,18.7,100.61,0.0
2023,1,30,42.45,2.13,18.84,101.04,0.0
2023,1,31,41.83,3.8,18.63,101.32,0.0
2023,2,1,43.73,3.13,18.74,101.26,0.0
2023,2,2,43.85,2.02,19.65,101.12,0.0
2023,2,3,56.92,2.22,20.19,101.05,0.0
2023,2,4,70.74,2.34,21.23,100.82,0.0
2023,2,5,81.99,3.49,20.94,100.69,0.0
2023,2,6,68.24,2.18,22.57,100.71,0.0
2023,2,7,64.15,2.2,21.41,100.76,0.0
2023,2,8,72.54,2.69,21.19,100.76,0.0
2023,2,9,82.55,3.44,21.32,100.64,0.0
2023,2,10,77.35,3.98,22.21,100.61,0.0
2023,2,11,55.77,2.9,22.29,100.9,0.0
2023,2,12,36.02,2.61,22.0,101.25,0.0
2023,2,13,36.38,2.66,21.42,101.26,0.0
2023,2,14,68.11,2.89,22.14,100.98,0.0
2023,2,15,70.91,2.1,22.73,100.83,0.0
2023,2,16,68.28,2.65,22.74,100.88,0.0
2023,2,17,73.08,2.32,23.2,100.87,0.0
2023,2,18,67.39,1.96,23.31,100.85,0.0
2023,2,19,76.74,2.31,23.09,100.72,0.0
2023,2,20,79.95,3.09,23.31,100.57,0.0
2023,2,21,70.64,2.37,23.89,100.64,0.0
2023,2,22,78.23,3.6,22.55,100.62,0.0
2023,2,23,76.51,2.6,22.94,100.69,0.0
2023,2,24,75.32,2.84,22.73,100.85,0.0
2023,2,25,72.11,3.22,22.86,101.01,0.0
2023,2,26,77.47,2.8,23.45,101.09,0.02
2023,2,27,75.47,2.63,23.44,101.04,0.08
2023,2,28,77.71,2.61,23.67,100.97,0.12
2023,3,1,68.5,1.9,24.57,101.03,0.09
2023,3,2,50.42,3.27,24.78,101.22,0.02
2023,3,3,45.69,2.48,26.11,101.18,0.01
2023,3,4,48.05,2.33,26.22,101.16,0.0
2023,3,5,51.38,2.19,26.29,101.1,0.0
2023,3,6,52.17,2.26,26.2,100.89,0.0
2023,3,7,62.08,2.01,25.56,100.8,0.04
2023,3,8,63.8,2.0,25.61,100.93,0.0
2023,3,9,54.66,2.4,25.87,100.93,0.0
2023,3,10,57.37,2.43,25.96,100.88,0.0
2023,3,11,62.17,2.32,25.06,100.82,0.0
2023,3,12,64.57,2.39,25.28,100.77,0.0
2023,3,13,58.83,2.28,25.49,100.7,0.0
2023,3,14,69.01,2.43,25.19,100.48,0.0
2023,3,15,72.58,3.51,25.95,100.25,0.0
2023,3,16,74.64,3.06,25.34,100.28,0.01
2023,3,17,67.85,1.86,26.11,100.37,0.13
2023,3,18,62.71,2.22,26.13,100.37,0.18
2023,3,19,56.73,2.2,25.86,100.29,0.23
2023,3,20,62.35,2.7,25.65,100.15,0.18
2023,3,21,68.56,3.25,24.72,100.21,0.3
2023,3,22,75.68,2.63,24.35,100.33,0.46
2023,3,23,71.16,4.79,24.9,100.24,2.66
2023,3,24,61.0,5.36,24.69,100.26,0.0
2023,3,25,58.33,3.48,25.25,100.45,0.0
2023,3,26,62.34,3.11,25.42,100.6,0.0
2023,3,27,63.25,4.04,25.22,100.56,0.0
2023,3,28,68.32,4.44,25.19,100.43,0.06
2023,3,29,70.55,5.01,25.28,100.38,0.56
2023,3,30,66.28,4.57,25.35,100.26,0.59
2023,3,31,71.26,4.15,25.79,100.22,0.29
2023,4,1,70.29,4.52,25.68,100.35,0.0
2023,4,2,75.58,4.36,24.88,100.27,0.02
2023,4,3,73.27,5.05,26.04,100.15,0.16
2023,4,4,65.21,3.52,24.77,100.37,0.03
2023,4,5,65.8,3.76,24.28,100.4,0.0
2023,4,6,65.48,2.62,25.77,100.49,0.0
2023,4,7,65.45,2.49,26.45,100.69,0.0
2023,4,8,61.86,2.73,27.03,100.74,0.0
2023,4,9,67.1,2.83,26.84,100.7,0.0
2023,4,10,68.75,2.41,27.0,100.49,0.0
2023,4,11,70.29,2.74,26.95,100.56,0.01
2023,4,12,65.58,3.74,27.94,100.57,0.01
2023,4,13,70.83,3.71,27.86,100.53,0.0
2023,4,14,74.53,4.35,27.76,100.39,0.0
2023,4,15,75.76,3.62,27.97,100.25,0.02
2023,4,16,77.75,3.17,27.82,100.11,0.01
2023,4,17,76.79,3.21,27.44,100.26,0.02
2023,4,18,69.11,3.59,27.73,100.48,0.02
2023,4,19,54.97,4.44,28.1,100.25,0.0
2023,4,20,60.45,3.99,27.58,99.97,0.0
2023,4,21,60.9,4.02,27.94,99.9,0.01
2023,4,22,67.38,3.85,28.34,99.99,0.02
2023,4,23,69.27,3.32,28.95,100.05,0.04
2023,4,24,74.1,2.68,27.45,100.25,0.12
2023,4,25,57.29,3.9,28.54,100.3,0.01
2023,4,26,56.5,3.38,28.01,100.18,0.07
2023,4,27,73.56,3.74,26.91,100.15,0.9
2023,4,28,76.69,3.04,26.78,100.21,2.77
2023,4,29,64.21,2.02,27.04,100.15,2.87
2023,4,30,61.01,2.0,27.41,100.01,5.38
2023,5,1,69.39,2.98,27.26,99.97,4.34
2023,5,2,69.19,3.26,28.45,100.07,0.26
2023,5,3,71.89,3.02,28.55,100.22,0.1
2023,5,4,68.86,3.08,28.51,100.19,0.03
2023,5,5,67.8,2.82,28.6,100.13,0.04
2023,5,6,69.0,3.63,28.84,100.13,0.01
2023,5,7,74.56,4.43,28.69,100.07,0.0
2023,5,8,69.1,3.83,29.52,99.94,0.0
2023,5,9,73.8,3.19,29.33,100.07,0.0
2023,5,10,71.74,3.21,29.17,100.16,0.0
2023,5,11,72.86,4.31,29.42,100.12,0.0
2023,5,12,71.05,5.22,30.04,100.04,0.0
2023,5,13,74.11,5.13,30.14,99.94,0.0
2023,5,14,77.19,5.26,30.09,99.79,0.02
2023,5,15,78.81,4.2,29.53,99.77,0.04
2023,5,16,80.31,5.23,29.56,99.98,0.02
2023,5,17,78.89,5.69,29.78,100.06,0.02
2023,5,18,76.58,4.74,29.77,100.28,0.01
2023,5,19,76.03,3.97,29.62,100.28,0.0
2023,5,20,75.04,4.99,29.32,100.15,0.0
2023,5,21,76.47,5.86,29.59,100.12,0.01
2023,5,22,80.93,5.66,29.39,100.1,0.01
2023,5,23,82.37,5.23,29.45,100.12,0.02
2023,5,24,80.41,6.3,29.86,99.96,0.03
2023,5,25,78.59,7.12,30.5,99.77,0.02
2023,5,26,80.36,7.65,30.03,99.76,0.1
2023,5,27,80.52,5.66,30.09,99.8,0.26
